danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,duration_ms,time_signature
0.595,0.8230000000000001,7,-6.448,1,0.0566,0.0662,0.0,0.5690000000000001,0.435,155.005,0zotwiNo16aaUg76C4Fgl5,170388,4.0
0.53,0.673,0,-6.851,1,0.0584,0.0319,0.0,0.148,0.406,160.886,7azFd0yynobtMV5yIlG5H0,134303,4.0
0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,5YnxnTS89l3FElIwfIAeSs,126521,4.0
0.721,0.632,5,-6.695,0,0.0358,0.0693,0.0,0.291,0.296,92.057,0c34ovpXiMWWUbKX0IavIH,144860,4.0
0.412,0.657,6,-5.535,0,0.124,0.468,0.0,0.318,0.625,76.342,10XwT9r62bJtgK07aaitUk,166688,4.0
0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,4lH5L59hPQGr05aJyb2Q2E,181688,4.0
0.686,0.7030000000000001,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,7gVwgc8b3XnO87TpmXXFA5,172005,4.0
0.763,0.542,3,-6.753,0,0.148,0.639,0.0,0.113,0.504,142.031,0c6SqvH32BMgbEFvpHc2gs,122113,4.0
0.549,0.76,2,-4.581,1,0.0482,0.000798,0.0,0.0618,0.321,75.05,4R0wmsPPh4ykxTidxkh8wZ,170080,4.0
0.561,0.964,1,-6.593,1,0.522,0.0118,3.78e-06,0.875,0.452,160.088,04bEhujOxzNrXeideMtFuR,119432,4.0
0.683,0.63,1,-5.146,1,0.0587,0.32,0.0,0.222,0.452,159.927,0mfpBXjYkiYt4Qrr2aFQ6U,203325,4.0
0.587,0.738,1,-4.358,1,0.218,0.0388,9.1e-06,0.0764,0.385,157.85,5IiCTrv2CVarZaaCAz74yO,186001,4.0
0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,2gwkD6igEhQbDQegRCcdoB,163320,4.0
0.631,0.939,6,-4.21,0,0.0363,0.0003509999999999,0.747,0.955,0.452,127.992,6AE0G24YXnDyEgE4L0efpB,294467,4.0
0.604,0.637,1,-7.022,0,0.0361,0.0543,0.0,0.168,0.537,140.082,56QzkBVeWQctBXAqDhvJ4S,158571,3.0
0.554,0.8,8,-3.936,1,0.0395,0.119,0.0,0.629,0.463,115.056,3mkz6eI4Sram8UhO3teU76,160120,4.0
0.893,0.463,1,-5.301,1,0.36,0.199,0.0,0.318,0.591,81.026,67G6iaOw8DZqp1z8STR89R,229601,4.0
0.651,0.725,1,-5.826,0,0.0747,0.296,0.0,0.324,0.446,79.878,1vicAuW47ccp1l5mYmaWi7,180067,4.0
0.663,0.822,9,-2.909,1,0.0557,0.00413,0.00318,0.234,0.567,128.002,2SHnUyZq0zwmvRIl4WY77G,290760,4.0
0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,5HCyWlXZPP0y6Gqq8TgA20,141806,4.0
0.91,0.617,0,-10.234,1,0.0847,0.258,0.0,0.122,0.572,104.972,57Oi4yqY27uJzCyqFWIP5q,166857,4.0
0.929,0.89,11,-6.134,0,0.321,0.00221,0.0,0.139,0.849,115.048,0ZPHjCzuYKHHkH2UomcRfq,107739,4.0
0.766,0.677,1,-5.675,1,0.224,0.273,0.0,0.14,0.59,143.946,2TQTZ2TSAO5eGgkCtjxjrt,276013,4.0
0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,6De0lHrwBfPfrhorm9q1Xl,205715,4.0
0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,158040,4.0
0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,3swc6WTsr7rl9DqQKQA55C,221440,4.0
0.883,0.616,0,-7.218,0,0.274,0.014,1.48e-06,0.0967,0.482,141.969,1BSA5I386L2IAmFQURYjIz,315973,4.0
0.653,0.413,11,-13.496,0,0.134,0.256,0.0,0.119,0.115,136.086,4F2A5lJVJiA7jI5Y6zDhg6,113150,4.0
0.8250000000000001,0.718,0,-3.482,1,0.0834,0.0572,0.0,0.104,0.6890000000000001,145.03,2jey6aQoRNao7Ou9ftOXFC,185987,4.0
0.8140000000000001,0.717,10,-6.538,0,0.165,0.00518,0.0,0.153,0.722,140.0,5ZSFTQ70kXT0HeOBKO14lC,254747,4.0
0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,2d8JP84HNLKhmd6IYOoupQ,222093,4.0
0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,5NQbUaeTEOGdD6hHcre0dZ,196693,4.0
0.746,0.764,0,-5.066,0,0.0423,0.00116,8.19e-06,0.0867,0.518,137.98,1iuljeYz6ZG3GTJOZZkoer,173893,4.0
0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,6JyuJFedEvPmdWQW0PkbGJ,215510,4.0
0.749,0.809,11,-7.649,1,0.0504,0.0484,0.0,0.172,0.311,147.992,0frzpcv2zCUk13mn0X824T,167683,4.0
0.785,0.62,8,-6.668,1,0.254,0.0138,0.0,0.15,0.478,78.476,59J5nzL1KniFHnU120dQzt,235535,4.0
0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,3OaunNUlXXs5e2PXtNAzzG,192000,4.0
0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,5BmB3OaQyYXCqRyN8iR2Yi,123673,4.0
0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,40uMIn2zJLAQhNXghRjBed,184213,4.0
0.78,0.574,1,-5.628,0,0.141,0.104,0.0,0.129,0.273,81.502,0SGkqnVQo9KPytSri1H6cF,222360,4.0
0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,0y60itmpH0aPKsFiGxmtnh,196520,4.0
0.473,0.626,0,-8.861,1,0.0524,0.361,0.032,0.113,0.276,164.963,1fbmkoREwP13dkXJI5YGfn,214187,4.0
0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,1wJRveJZLSb1rjhnUHQiv6,189487,4.0
0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,0dIoGTQXDh1wVnhIiSyYEa,224285,4.0
0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,5274I4mUMnYczyeXkGDWZN,141587,4.0
0.607,0.644,5,-4.682,1,0.0358,0.0373,3.94e-06,0.109,0.277,129.976,3QBaYV7t1fI3HlpdDtxma1,157077,4.0
0.792,0.657,8,-4.245,1,0.191,0.205,4.1e-06,0.196,0.228,169.969,4MAsYGSgxsaj73dC2lvFC4,169657,4.0
0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,2VdT56BGpdqNHUgOe1j5vc,206453,4.0
0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,32lItqlMi4LBhb4k0BaSaC,227533,4.0
0.859,0.5,9,-7.628,1,0.347,0.042,1.6e-05,0.0616,0.186,83.981,0rFke7eNFHbGuGJUdRgjB2,194561,4.0
0.663,0.786,11,-3.51,0,0.195,0.229,0.0,0.219,0.579,196.12,1797zYiX4cKosMH836X9Gt,198367,4.0
0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,0SqqAgdovOE24BzxIClpjw,172127,4.0
0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,4bO6IzKXMWhmncfIO9GBq2,214307,4.0
0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,3TcL0dyCMyr0kyTTc4NLgI,195613,4.0
0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005,6KOEK6SeCEZOQkLj5M1PxH,234653,4.0
0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,21RzyxY3EFaxVy6K4RqaU9,163216,4.0
0.73,0.809,5,-6.406,0,0.0876,0.208,0.0013,0.0804,0.825,101.965,2C2TGgFzrTRIOdQS1vUN5h,171093,4.0
0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4.0
0.348,0.95,10,-5.049,0,0.124,9.93e-05,9.68e-06,0.0868,0.377,168.964,0MnTkIEP4zZN1IUSu8MvIz,166859,4.0
0.569,0.629,7,-9.837,0,0.0485,0.218,0.0,0.135,0.0726,134.035,4PhsKqMdgMEUSstTDAmMpg,249040,4.0
0.826,0.299,9,-7.721,1,0.0446,0.31,0.0952,0.0758,0.215,97.012,0f8eRy9A0n6zXpKSHSCAEp,178328,4.0
0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,0PJIbOdMs3bd5AT8liULMQ,238320,5.0
0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100.0,6FBzhcfgGacfXF3AmtfEaX,129698,4.0
0.84,0.329,4,-12.842,0,0.0447,0.856,0.00218,0.0884,0.545,105.038,6YNDDWhMqM0BjNJuciXzG5,166687,4.0
0.424,0.438,11,-5.53,1,0.0553,0.617,0.0,0.0837,0.325,128.983,4UG2Fm0E98LhE2dlNxiAXx,120308,5.0
0.667,0.726,11,-4.857,1,0.077,0.279,0.0,0.11,0.196,148.168,70jb2bIurVzYfxhhsRd4ew,240653,4.0
0.568,0.865,5,-3.653,1,0.0486,0.00632,0.0,0.158,0.55,122.014,4mGJcOKQhmISIWgQ3xCiLB,237947,4.0
0.505,0.267,9,-13.763,0,0.05,0.279,0.0,0.096,0.439,143.929,5VlTQnZO89Ioku8ssdbqJk,247080,4.0
0.411,0.756,0,-6.826,1,0.0661,0.0234,0.000548,0.288,0.112,160.075,6MCYfUWQixdULHVaDm4Hgo,144332,4.0
0.854,0.679,2,-7.49,1,0.127,0.00381,0.000257,0.0287,0.711,124.045,5tWMjGYFhWW38gIlyxgste,216363,4.0
0.507,0.824,6,-2.501,1,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,42nkVBjWYVhiijbof5zySm,248471,4.0
0.493,0.806,6,-6.937,1,0.076,0.00219,0.101,0.261,0.355,142.972,0QAjwIEt6FVTbfASxmNolZ,290000,4.0
0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,2XMTqoHHSH0lvuXrvIEdco,237707,4.0
0.779,0.585,5,-8.244,0,0.0556,0.296,1.71e-05,0.0838,0.46,100.021,6da7v7nD04Amev9yVzB6Mr,149018,4.0
0.607,0.872,1,-4.858,0,0.105,0.105,0.0,0.333,0.831,160.014,1TQGVAi1Hx83KDczqwNJZX,162242,4.0
0.698,0.53,6,-7.877,0,0.086,0.16,0.0,0.1,0.311,94.03,4GRLGjwgWzZ33HQU3BIdH9,165725,4.0
0.743,0.739,4,-7.997,1,0.0526,0.506,0.000315,0.0999,0.0534,90.0,6sLGpYvLDqGCdX9G1sV7rH,234667,4.0
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4VXIryQMWpIdGgYR4TrjT1,165820,4.0
0.758,0.625,2,-6.602,1,0.0406,0.308,1.9100000000000003e-05,0.135,0.452,140.884,3TBKXtDKPVlL9dN6Am297J,211320,4.0
0.886,0.752,1,-3.819,0,0.0949,0.191,2.76e-06,0.146,0.435,94.066,0Cn8NxJZz7zUlsaA3rXoIU,220147,4.0
0.797,0.625,8,-4.893,1,0.0518,0.084,0.0,0.222,0.883,145.008,3CXCtE8qJIFtUJJZRKCcXC,143793,4.0
0.584,0.206,7,-14.359,1,0.0341,0.86,4.04e-06,0.0995,0.335,75.147,7kSnepoeA7BZwAtBWhH1Yu,223382,4.0
0.588,0.705,7,-4.021,1,0.0788,0.719,0.0,0.205,0.629,160.011,7kyVPWXR3v2q1AOkGpS3ZD,168493,4.0
0.532,0.571,1,-6.291,1,0.041,0.679,0.0,0.109,0.475,144.912,4pioeMejnqa4T3QAEqwVA3,210423,4.0
0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939,4cZ3UsiKd1kUQIaq4BFIj2,182920,4.0
0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,0.579,91.952,7BlBVFwvbWvcwNcUarQmjk,201040,4.0
0.866,0.859,1,-3.087,0,0.0587,0.138,0.0,0.401,0.923,109.972,4178A5NkEjcsGc64jpBO6d,200347,4.0
0.622,0.723,7,-5.221,0,0.0514,0.394,0.0,0.61,0.446,139.95,29c5U8gKc38Ck9j10g4A8K,181090,4.0
0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,1BncfTJAWxrsxyT9culBrj,315427,4.0
0.628,0.389,4,-16.839,0,0.312,0.963,0.817,0.113,0.0828,180.066,74g6XqJJSMmKVslEAqUGFD,107956,3.0
0.733,0.547,8,-5.464,1,0.203,0.301,0.00537,0.383,0.295,71.976,4IGgG3xT8XL64Mf2P69F9d,194220,4.0
0.45,0.275,8,-11.48,1,0.0374,0.51,0.0711,0.0847,0.311,140.094,2fuiA0FQANMrcr2jXMc0nP,203293,4.0
0.621,0.832,2,-9.452,1,0.0409,0.878,0.894,0.114,0.277,74.983,5vpZCx3UVOjIwbmEWthFfO,156800,4.0
0.5680000000000001,0.272,6,-12.719,1,0.0321,0.991,0.891,0.0916,0.29,116.978,5zn0ihstICpxoC6rXS2P6t,279840,4.0
0.407,0.196,0,-12.248,1,0.0338,0.464,0.000772,0.237,0.325,140.316,3ZpdOnmZvlJVCuMGMYDNQO,210627,4.0
0.421,0.201,0,-12.444,1,0.0445,0.884,0.139,0.107,0.475,93.721,3oh7ZiaBgHj4sLxdMEUSJx,203440,3.0
0.686,0.329,7,-10.924,1,0.0431,0.875,0.894,0.6880000000000001,0.558,190.007,2qMHdr7gy5YWM0hQP917LR,137483,4.0
0.41,0.196,0,-15.956,1,0.0383,0.953,0.892,0.0974,0.0622,78.823,3gFQOMoUwlR6aUZj81gCzu,189800,4.0
0.661,0.189,9,-13.196,1,0.0499,0.889,0.297,0.29,0.8220000000000001,87.53,6nThWn1fJ8AhaQS7Gd9AgG,159200,4.0
0.732,0.303,4,-13.575,1,0.057,0.75,0.828,0.141,0.601,82.555,733hyyG8U8kxxebds98nc6,173143,4.0
0.756,0.272,2,-16.996,1,0.269,0.332,0.929,0.0885,0.517,159.784,1k6WdNgK2EFLIr3opwgCpm,141000,4.0
0.745,0.716,9,-8.221,0,0.0411,0.202,0.0,0.059,0.817,132.932,0HDHY6RSHHG2ZTE0cMT4GJ,257187,4.0
0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,244960,4.0
0.792,0.605,6,-4.407,0,0.0341,0.786,0.0,0.0877,0.9,129.921,0muI8DpTEpLqqibPm3sKYf,212973,4.0
0.757,0.632,2,-6.83,1,0.0549,0.499,0.0,0.0723,0.742,122.936,5PycBIeabfvX3n9ILG7Vrv,235133,4.0
0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.717,175.924,6G4U9avyBNEfP0fAIduev3,267787,4.0
0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04,1iLv1ieT9BZ3qsti9yTCnG,225000,4.0
0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009,6jEZLz3YpnEBRpVkv35AmP,192600,4.0
0.704,0.83,11,-3.139,1,0.0297,0.0489,0.0,0.111,0.957,127.104,0u4N6w5lBw5xMrzJitRWUo,211453,4.0
0.783,0.781,4,-3.079,1,0.0419,0.574,0.0,0.323,0.771,125.9,6bcdiJvYNX115yvbh3wASz,237093,4.0
0.775,0.679,4,-4.985,0,0.135,0.18,7.26e-05,0.068,0.619,166.008,3Ga6eKrUFf12ouh9Yw3v2D,193456,4.0
0.653,0.816,2,-4.353,1,0.167,0.228,0.0,0.0967,0.816,178.086,6rPO02ozF3bM7NnOV4h6s2,228827,4.0
0.663,0.92,11,-4.07,0,0.226,0.00431,1.69e-05,0.101,0.533,99.935,7DM4BPaS7uofFul3ywMe46,259196,4.0
0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,6KuqAtoeVzxAYOaMveLNpH,200480,4.0
0.928,0.402,8,-7.569,0,0.451,0.0257,0.0,0.0804,0.62,139.998,5EE4UWNUvVKPWSwnvtMn3J,253714,4.0
0.704,0.69,6,-5.451,1,0.16,0.249,0.0,0.123,0.402,144.045,5LVoGJTyG6fLJgoGkY2QAZ,271080,4.0
0.739,0.627,9,-6.063,0,0.128,0.293,0.0,0.477,0.251,134.045,20pJKlNIU3J1CrvhBr1kQ8,336149,4.0
0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,3QwBODjSEzelZyVjxPOHdq,209453,4.0
0.759,0.639,4,-8.085,0,0.0511,0.207,0.0,0.23,0.682,128.01,1WbXIpiGBJkCiv3hn40iPB,198332,4.0
0.724,0.904,8,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999,6YZdkObH88npeKrrkb8Ggf,200813,4.0
0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,5w9c2J52mkdntKOmRLeM2m,193227,4.0
0.746,0.993,2,-2.134,0,0.0499,0.0866,0.0548,0.0689,0.972,122.046,6XE2V2icEranw5YpS4WMDD,202827,4.0
0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,0gCPvo1GkbtPhMqg5Gbx1K,279613,4.0
0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,5iwz1NiezX7WWjnCgY5TH4,238200,4.0
0.645,0.786,4,-4.248,0,0.0566,0.396,0.0,0.111,0.738,91.459,5A9AILetvfQg3LHyX5X0pV,306453,4.0
0.604,0.908,0,-3.067,1,0.0522,0.0178,0.0,0.386,0.853,102.051,0fBP9n1mUM2Ur7LUPq8MVn,147013,4.0
0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4w8niZpiMy6qz1mntFA5uM,212500,4.0
0.755,0.763,8,-4.328,1,0.0501,0.0513,0.0,0.0326,0.6960000000000001,114.992,0JfAMd3xTqm7ZYhBmQjYzt,218053,4.0
0.756,0.863,7,-3.39,1,0.028,0.404,0.0,0.112,0.915,132.987,6yjsa6c8nSGQqXF12vFSpp,213147,4.0
0.754,0.805,6,-4.249,1,0.0752,0.315,0.0,0.203,0.555,93.982,48zFZh27QU5qsrBjn4C2FA,176133,4.0
0.832,0.608,6,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013,5Fim1gaXBgsiFfsQAfQSDS,198707,4.0
0.574,0.734,1,-2.697,1,0.0728,0.241,0.00806,0.0962,0.769,98.023,2SbzdGpOKlH3HIAGTWTbwU,255507,4.0
0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,4bTZeO72FwMa6wKOiqoynL,287773,4.0
0.731,0.5730000000000001,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,47EiUVwUp4C9fGccaPuUCS,205090,4.0
0.747,0.686,10,-4.802,1,0.0308,0.587,0.0,0.1,0.913,122.005,2yvjjJrWzVzA2zg4VsoEmo,238707,4.0
0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,0fea68AdmYNygeTGI4RC18,242573,4.0
0.59,0.729,7,-4.95,0,0.0893,0.321,0.0,0.659,0.712,93.094,5bmSver2b3ZXyuyLKtgnFI,202240,4.0
0.804,0.56,1,-6.912,0,0.0397,0.416,0.0,0.0608,0.768,133.682,65H6t1WQBim6q93yM8fEwn,254720,4.0
0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,1m69ELEgE6k5ZWsap40ozt,188080,4.0
0.761,0.838,4,-3.073,0,0.0502,0.4,0.0,0.176,0.71,93.974,3AEZUABDXNtecAOSC1qTfo,222560,4.0
0.683,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,3umS4y3uQDkqekNjVpiRUs,219507,4.0
0.735,0.703,6,-4.249,1,0.0611,0.2,0.0,0.259,0.323,120.007,5EId1m4DNwTf3at31w8bPJ,233827,4.0
0.711,0.728,2,-4.565,0,0.0574,0.22,1.04e-06,0.316,0.751,81.935,0blbSxZHy1pPxAB2ZZLx9E,213160,4.0
0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,6I86RF3odBlcuZA9Vfjzeq,250640,4.0
0.839,0.711,6,-4.733,0,0.0473,0.398,2.02e-06,0.118,0.573,97.99,43qcs9NpJhDxtG91zxFkj7,349547,4.0
0.925,0.9,3,-4.361,0,0.143,0.355,0.00608,0.124,0.804,120.031,4xI3U4sDj1TPmO9Iz5TkYp,201500,4.0
0.922,0.927,11,-3.025,1,0.105,0.283,0.00331,0.719,0.796,129.978,2L95U6syP0bV3fkYYOzmiW,219000,4.0
0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,1khmgu0pveJbkbpbkyvcQv,300579,4.0
0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,1q0PYXTbDsirp2l74ng6pn,130667,4.0
0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,2kz1YOhJiNubjigR1gB1VX,197053,4.0
0.659,0.757,8,-3.897,1,0.314,0.176,2.4e-05,0.358,0.764,120.084,3SK0dEKhmkhx6EHjZRHm1r,174000,4.0
0.668,0.758,5,-5.176,0,0.0332,0.483,1.89e-05,0.0837,0.834,147.989,3dnP0JxCgygwQH9Gm7q7nb,165671,3.0
0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,6CvTEtGagmzQvkUzzyKR9k,143327,4.0
0.854,0.668,5,-7.848,0,0.0466,0.264,5.61e-05,0.117,0.805,132.966,5AqiaZwhmC6dIbgWrD5SzV,187660,3.0
0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.749,179.864,0ERbK7qVqveCaBWIiYCrl3,204701,4.0
0.918,0.602,4,-3.986,0,0.115,0.401,7.28e-06,0.0805,0.158,96.518,42FWqCxAw5aG1FvjyVjIlH,275693,4.0
0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,1Ej96GIBCTvgH7tNX1r3qr,225933,4.0
0.808,0.611,0,-3.221,0,0.0663,0.683,0.00638,0.114,0.172,116.011,1JxhrUWZjuI8AOjDJ1JpMN,257384,4.0
0.5710000000000001,0.6930000000000001,6,-8.234,0,0.0545,0.00536,0.0,0.173,0.393,168.169,0EhpEsp4L0oRGM0vmeaN5e,232253,4.0
0.846,0.545,5,-7.826,1,0.0736,0.178,6.23e-06,0.0989,0.268,122.029,4UkUxO2WlKLc0Q1iEutGGh,192787,4.0
0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,41oY4WCTj5kccfesTVFnvN,237895,4.0
0.911,0.712,1,-5.105,0,0.0817,0.0901,2.6800000000000004e-05,0.0933,0.425,92.005,6Sq7ltF9Qa7SNFBsV5Cogx,178567,4.0
0.872,0.786,1,-5.473,1,0.142,0.0348,0.0,0.0776,0.722,96.002,1kQqiC1rS1FiuVpeBKN0QN,172680,4.0
0.795,0.958,7,-1.674,1,0.116,0.17,1.34e-06,0.251,0.927,110.977,6J3kt4eAqRffh5lBuHJJSO,181622,4.0
0.887,0.701,4,-5.892,0,0.0873,0.106,0.00948,0.0466,0.965,110.002,48NXpYRuvv9izul4oXhqS9,315293,4.0
0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,5YJ4BVvTFmVCxUyhKejHfR,151667,4.0
0.858,0.665,11,-4.772,1,0.152,0.126,0.0,0.119,0.659,100.09,1hZsWUnLbqRw09jLAMQSsb,195587,4.0
0.836,0.826,11,-2.66,0,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,1aUq8rjW1EwkAkMri4VfJy,197101,4.0
0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016,31i56LZnwE6uSu3exoHjtB,173119,4.0
0.944,0.874,2,-3.814,0,0.175,0.316,0.0,0.374,0.836,120.056,7Fmf6fTY42XwGIgQQR69CU,183133,3.0
0.807,0.681,11,-6.268,1,0.0983,0.423,0.0,0.0962,0.676,140.006,5hcisvFMidkMJlElTO9Qmw,297485,4.0
0.796,0.82,8,-3.096,1,0.0357,0.025,1.44e-05,0.0788,0.885,126.03,06EgH8BdWW9QRrlI6ZVQhW,245640,4.0
0.732,0.801,9,-3.859,1,0.0327,0.39,0.0,0.31,0.824,123.981,46HdsiK0uR26B2dY9QPzda,196480,4.0
0.737,0.821,9,-2.085,1,0.0292,0.144,9.11e-05,0.129,0.913,128.0,0DQd0tWurMHUAv0cMnDELH,205267,4.0
0.759,0.731,8,-6.052,1,0.0279,0.136,0.0,0.159,0.854,128.026,4Toh8quWdvfkOAYIPXzWAe,215680,4.0
0.737,0.854,10,-2.415,1,0.0305,0.0711,0.0,0.132,0.918,130.0,0NAT5pDG4XcYe9sUD3fR7k,244720,4.0
0.697,0.521,5,-6.519,1,0.031,0.243,0.0,0.189,0.331,91.998,3C2xQqHVkhA1Ht17SzPRke,208486,4.0
0.612,0.539,3,-5.071,1,0.0488,0.104,0.0,0.18,0.294,79.948,4P6IttK2PRBjyr3fm0pP7t,186480,4.0
0.597,0.713,1,-4.393,0,0.0288,0.171,0.0,0.216,0.559,137.959,4402YDOEPG1HiiFVjy07QB,207576,4.0
0.458,0.696,11,-4.742,1,0.0402,0.285,0.0,0.123,0.418,174.141,4B2kkxg3wKSTZw5JPaUtzQ,207069,4.0
0.778,0.618,10,-7.499,1,0.101,0.103,0.00135,0.356,0.671,143.967,3YKb4RfxFidWLwfbM9kief,240026,4.0
0.619,0.705,8,-6.112,1,0.257,0.176,0.0,0.489,0.372,77.981,1kvKOGxYFufFOZFEOCDJxz,240300,4.0
0.363,0.545,5,-8.474,0,0.105,0.165,0.0,0.0842,0.335,103.765,6Ri9UCon5eF07GqlNDk98L,174400,3.0
0.605,0.733,2,-4.684,1,0.0616,0.124,0.0,0.0786,0.489,125.029,3PTMcrpi5tbHzc8xxOZ8lG,161520,4.0
0.554,0.782,4,-7.967,1,0.0469,0.171,0.806,0.0703,0.418,169.973,2zVJlAEB0ublkqJMIn43AE,293301,4.0
0.617,0.644,0,-6.681,1,0.0881,0.0577,2.06e-05,0.0906,0.182,140.051,6YD9XQ6woFtacq7kPCfEGL,222857,4.0
0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,1LeItUMezKA1HdCHxYICed,262957,4.0
0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,7jZHUhAmW5oq1cq6s8IxmK,160000,4.0
0.404,0.587,9,-11.172,0,0.156,0.165,0.00267,0.231,0.103,120.047,1TSxLktSlIdEsjTGWB4Fub,268000,4.0
0.555,0.585,2,-6.672,1,0.0272,0.0149,0.86,0.0707,0.0803,130.004,0vtX8UMG38p7IXpP4lZJ2z,195692,4.0
0.294,0.697,6,-6.029,1,0.128,0.0398,0.00011,0.136,0.183,160.566,6oNZ0WxqptE7V0qpjtyJ4a,232937,4.0
0.729,0.662,1,-5.84,0,0.0666,0.573,0.000173,0.178,0.871,92.01,6Ufv48wYcNp822At8Q4k7w,191936,4.0
